state,county,"Less than a high school diploma, 2015-19","High school diploma only, 2015-19","Some college or associate's degree, 2015-19","Bachelor's degree or higher, 2015-19","Percent of adults with less than a high school diploma, 2015-19","Percent of adults with a high school diploma only, 2015-19","Percent of adults completing some college or associate's degree, 2015-19","Percent of adults with a bachelor's degree or higher, 2015-19"
Kentucky,Whitley,4283,8520,5559,4714,18.560409545898438,36.921478271484375,24.089963912963867,20.428150177001953
Kentucky,Wolfe,1460,1937,1329,448,28.218013763427734,37.43718719482422,25.68612289428711,8.65867805480957
Kentucky,Woodford,1636,5450,5033,6183,8.938913345336914,29.778165817260742,27.499727249145508,33.7831916809082
Louisiana,Acadia Parish,8673,17035,10019,5478,21.048416137695312,41.342071533203125,24.31501007080078,13.294503211975098
Louisiana,Allen Parish,3633,7928,4314,2020,20.301759719848633,44.302879333496094,24.10729217529297,11.288069725036621
Louisiana,Ascension Parish,9065,25794,23815,21099,11.363493919372559,32.33424758911133,29.853458404541016,26.44879913330078
Louisiana,Assumption Parish,3972,6978,3051,1485,25.64897346496582,45.060054779052734,19.7016658782959,9.589306831359863
Louisiana,Avoyelles Parish,6441,10500,7409,3407,23.204957962036133,37.82829666137695,26.692365646362305,12.274381637573242
Louisiana,Beauregard Parish,3625,9393,7270,4396,14.685626029968262,38.0529899597168,29.4522762298584,17.809106826782227
Louisiana,Bienville Parish,1502,4212,2529,1213,15.884095191955566,44.543148040771484,26.744924545288086,12.827834129333496
Louisiana,Bossier Parish,8645,24841,29032,21026,10.347840309143066,29.734031677246094,34.75054931640625,25.16757583618164
Louisiana,Caddo Parish,21539,55944,49357,39063,12.982887268066406,33.720909118652344,29.750516891479492,23.545686721801758
Louisiana,Calcasieu Parish,17569,45462,40695,29704,13.167203903198242,34.07179641723633,30.49913787841797,22.261859893798828
Louisiana,Caldwell Parish,1575,2869,1371,933,23.340248107910156,42.516300201416016,20.31713104248047,13.826318740844727
Louisiana,Cameron Parish,735,1938,1527,609,15.283843040466309,40.2994384765625,31.75296401977539,12.663755416870117
Louisiana,Catahoula Parish,1712,2627,1405,917,25.701847076416016,39.43852233886719,21.09292984008789,13.766701698303223
Louisiana,Claiborne Parish,2448,5206,2777,1527,20.471651077270508,43.535709381103516,23.222946166992188,12.769694328308105
Louisiana,Concordia Parish,2633,5424,3356,1870,19.822328567504883,40.83414840698242,25.265377044677734,14.078145027160645
Louisiana,De Soto Parish,3229,7888,4653,2744,17.440855026245117,42.605594635009766,25.13233184814453,14.821216583251953
Louisiana,East Baton Rouge Parish,26721,76551,79298,98011,9.523452758789062,27.283031463623047,28.262069702148438,34.93144607543945
Louisiana,East Carroll Parish,1439,1979,1032,435,29.457523345947266,40.51177215576172,21.125896453857422,8.904810905456543
Louisiana,East Feliciana Parish,2846,6202,3402,1814,19.952327728271484,43.4800910949707,23.850252151489258,12.717329978942871
Louisiana,Evangeline Parish,5301,9075,4936,2543,24.255319595336914,41.523677825927734,22.585220336914062,11.635781288146973
Louisiana,Franklin Parish,3386,5696,2826,1621,25.02771759033203,42.102149963378906,20.88846206665039,11.981669425964355
Louisiana,Grant Parish,2806,7494,4343,1356,17.538597106933594,46.84042739868164,27.14544677734375,8.475529670715332
Louisiana,Iberia Parish,9379,20440,10602,6344,20.05559730529785,43.70790100097656,22.670801162719727,13.56570053100586
Louisiana,Iberville Parish,4689,9522,5622,3202,20.355979919433594,41.33709716796875,24.40633773803711,13.900586128234863
Louisiana,Jackson Parish,2174,4782,2702,1574,19.35541343688965,42.57478713989258,24.0562686920166,14.013532638549805
Louisiana,Jefferson Parish,43782,94119,85605,82018,14.330134391784668,30.805763244628906,28.019075393676758,26.84502601623535
Louisiana,Jefferson Davis Parish,3893,8394,4987,3508,18.73255729675293,40.390724182128906,23.996726989746094,16.87999153137207
Louisiana,Lafayette Parish,18380,49247,40821,53472,11.351284980773926,30.41440200805664,25.21059799194336,33.02371597290039
Louisiana,Lafourche Parish,14486,26988,13838,11257,21.760879516601562,40.5413932800293,20.787452697753906,16.9102725982666
Louisiana,La Salle Parish,2244,4250,2146,1365,22.42878532409668,42.478759765625,21.449275970458984,13.64317798614502
Louisiana,Lincoln Parish,2977,6926,6721,9200,11.528036117553711,26.82001304626465,26.02617645263672,35.62577438354492
Louisiana,Livingston Parish,13601,34956,25149,18083,14.817679405212402,38.0829963684082,27.39870834350586,19.70061683654785
Louisiana,Madison Parish,1966,2778,1812,963,26.1470947265625,36.94640350341797,24.098949432373047,12.807554244995117
Louisiana,Morehouse Parish,3491,7322,4043,2213,20.452281951904297,42.896480560302734,23.686214447021484,12.9650239944458
Louisiana,Natchitoches Parish,2666,8079,7872,4381,11.592312812805176,35.12914276123047,34.22906494140625,19.049482345581055
Louisiana,Orleans Parish,37349,63287,72591,104257,13.459875106811523,22.80744171142578,26.16042709350586,37.57225799560547
Louisiana,Ouachita Parish,13611,34480,28516,24489,13.463440895080566,34.106197357177734,28.206851959228516,24.2235107421875
Louisiana,Plaquemines Parish,2493,5435,4474,2926,16.264352798461914,35.457984924316406,29.188413619995117,19.089248657226562
Louisiana,Pointe Coupee Parish,3102,6048,3936,2294,20.169050216674805,39.323795318603516,25.591676712036133,14.915474891662598
Louisiana,Rapides Parish,12593,31930,24227,18162,14.489368438720703,36.738311767578125,27.875322341918945,20.89699935913086
Louisiana,Red River Parish,1114,2499,1373,804,19.240068435668945,43.160621643066406,23.713298797607422,13.88601016998291
Louisiana,Richland Parish,2996,5643,3335,1818,21.72273826599121,40.91502380371094,24.18068504333496,13.181554794311523
Louisiana,Sabine Parish,2361,7717,4275,2206,14.25810718536377,46.60305404663086,25.816776275634766,13.322060585021973
Louisiana,St. Bernard Parish,5999,9879,10898,3502,19.813066482543945,32.62765121459961,35.99312973022461,11.566153526306152
Louisiana,St. Charles Parish,3513,12147,10650,8895,9.9786958694458,34.50362014770508,30.251384735107422,25.266298294067383
Louisiana,St. Helena Parish,1665,2854,1658,1236,22.460542678833008,38.49993133544922,22.366113662719727,16.673412322998047
Louisiana,St. James Parish,2142,6020,4080,2391,14.63814640045166,41.139888763427734,27.882184982299805,16.339780807495117
Louisiana,St. John the Baptist Parish,3998,11146,9008,4566,13.921582221984863,38.811893463134766,31.36708641052246,15.899435997009277
Louisiana,St. Landry Parish,12527,22163,11177,7937,23.282655715942383,41.19210433959961,20.773548126220703,14.751690864562988
Louisiana,St. Martin Parish,6510,15443,8759,5217,18.119068145751953,42.981990814208984,24.37863540649414,14.520303726196289
Louisiana,St. Mary Parish,5932,17597,7450,3531,17.189220428466797,50.99101638793945,21.58794593811035,10.231817245483398
Louisiana,St. Tammany Parish,16481,46450,52423,58978,9.453801155090332,26.644563674926758,30.070783615112305,33.83085250854492
Louisiana,Tangipahoa Parish,14055,31924,22777,17143,16.362239837646484,37.16457748413086,26.51602554321289,19.9571590423584
Louisiana,Tensas Parish,715,1462,633,361,22.548091888427734,46.10533142089844,19.962156295776367,11.384421348571777
Louisiana,Terrebonne Parish,15594,28864,18115,11537,21.04169464111328,38.947509765625,24.443395614624023,15.567399978637695
Louisiana,Union Parish,2245,7033,3708,2700,14.312125205993652,44.836158752441406,23.638914108276367,17.212800979614258
Louisiana,Vermilion Parish,8834,16459,8946,5656,22.143125534057617,41.25579833984375,22.42386245727539,14.177215576171875
Louisiana,Vernon Parish,3979,12142,8758,5293,13.187724113464355,40.242610931396484,29.026912689208984,17.542755126953125
Louisiana,Washington Parish,6475,14078,7317,3650,20.542512893676758,44.66370391845703,23.21383285522461,11.579949378967285
Louisiana,Webster Parish,4390,11427,7203,4192,16.13258934020996,41.99250411987305,26.469940185546875,15.40496826171875
Louisiana,West Baton Rouge Parish,2262,6564,4941,3880,12.818042755126953,37.19612503051758,27.999094009399414,21.986740112304688
Louisiana,West Carroll Parish,1629,3518,1642,901,21.1833553314209,45.74772262573242,21.352405548095703,11.716514587402344
Louisiana,West Feliciana Parish,2070,3680,3014,2792,17.91277313232422,31.844928741455078,26.081689834594727,24.160608291625977
Louisiana,Winn Parish,1849,4660,2253,1420,18.159496307373047,45.76704025268555,22.127283096313477,13.946179389953613
Maine,Androscoggin,7337,26495,23878,17016,9.818536758422852,35.456199645996094,31.954072952270508,22.771190643310547
Maine,Aroostook,5746,18745,16113,9676,11.428003311157227,37.28122329711914,32.046539306640625,19.244232177734375
Maine,Cumberland,10265,46947,53657,100732,4.85111141204834,22.186567306518555,25.357629776000977,47.60469055175781
Maine,Franklin,1605,8210,6422,5352,7.4343414306640625,38.02862548828125,29.74662971496582,24.790403366088867
Maine,Hancock,2468,12804,12142,14158,5.93668794631958,30.799575805664062,29.2071590423584,34.056575775146484
Maine,Kennebec,6569,28732,27925,24649,7.475391387939453,32.69644546508789,31.778093338012695,28.050071716308594
Maine,Knox,1930,9883,8135,10066,6.430332660675049,32.9279670715332,27.10401725769043,33.537681579589844
Maine,Lincoln,1824,9050,6636,8811,6.929827690124512,34.38319396972656,25.211807250976562,33.47517013549805
Maine,Oxford,3452,17991,13164,8225,8.059394836425781,42.00364303588867,30.73402976989746,19.202932357788086
Maine,Penobscot,8650,36204,33134,29900,8.017573356628418,33.55702209472656,30.71147918701172,27.713926315307617
Maine,Piscataquis,1255,5251,4009,2373,9.737740516662598,40.74332809448242,31.106454849243164,18.412477493286133
Maine,Sagadahoc,1593,7955,7347,9652,6.000678062438965,29.965721130371094,27.675443649291992,36.358158111572266
Maine,Somerset,4334,15093,11790,6159,11.59567642211914,40.381526947021484,31.5443058013916,16.47848892211914
Maine,Waldo,2291,9406,8349,9174,7.84052038192749,32.19028091430664,28.572895050048828,31.396303176879883
Maine,Washington,2473,8788,6754,5092,10.702384948730469,38.03176498413086,29.229238510131836,22.036611557006836
Maine,York,10193,45035,46200,48853,6.782627105712891,29.967195510864258,30.742408752441406,32.50777053833008
Maryland,Allegany,4889,20856,14748,9428,9.793473243713379,41.77800750732422,29.54267692565918,18.885839462280273
Maryland,Anne Arundel,29790,93242,106249,164303,7.568905353546143,23.69049644470215,26.995254516601562,41.74534606933594
Maryland,Baltimore,49009,148205,151661,226425,8.51885986328125,25.761341094970703,26.362071990966797,39.35772705078125
Maryland,Calvert,3316,18963,19998,20269,5.301697731018066,30.318485260009766,31.973268508911133,32.40654754638672
Maryland,Caroline,3543,8996,5866,4152,15.706875801086426,39.88119125366211,26.005231857299805,18.40670394897461
Maryland,Carroll,8471,34296,31423,42417,7.264572620391846,29.41161346435547,26.947782516479492,36.376033782958984
Maryland,Cecil,7471,25643,20865,16976,10.529208183288574,36.139808654785156,29.405961990356445,23.92502212524414
Maryland,Charles,7282,33815,34794,30913,6.81809663772583,31.660799026489258,32.577430725097656,28.94367218017578
Maryland,Dorchester,2784,8884,6510,4880,12.07390022277832,38.528926849365234,28.233150482177734,21.164020538330078
Maryland,Frederick,12801,41274,46084,70751,7.4899067878723145,24.149553298950195,26.963899612426758,41.39664077758789
Maryland,Garrett,2189,9298,5488,4497,10.194672584533691,43.30290603637695,25.558866500854492,20.943553924560547
Maryland,Harford,12824,45434,52409,64164,7.335083484649658,25.987382888793945,29.97694969177246,36.700584411621094
Maryland,Howard,9716,28992,41894,134698,4.512773036956787,13.465861320495605,19.45842933654785,62.56293487548828
Maryland,Kent,1584,4159,3295,4895,11.368693351745605,29.84999656677246,23.64889144897461,35.13241958618164
Maryland,Montgomery,64699,96230,134418,422553,9.01225757598877,13.404374122619629,18.723777770996094,58.859588623046875
Maryland,Prince George's,81715,159137,171566,203856,13.25952434539795,25.82244300842285,27.83924102783203,33.078792572021484
Maryland,Queen Anne's,2389,10146,9770,12801,6.805104732513428,28.901042938232422,27.829999923706055,36.46385192871094
Maryland,St. Mary's,7603,22498,20524,23702,10.22912311553955,30.26894760131836,27.613115310668945,31.88881492614746
Maryland,Somerset,3181,6761,4627,2456,18.684288024902344,39.712188720703125,27.17767906188965,14.425844192504883
Maryland,Talbot,2446,6832,7323,11338,8.75478744506836,24.45327377319336,26.21067237854004,40.58126449584961
Maryland,Washington,13442,38312,30279,23046,12.792280197143555,36.46018600463867,28.815462112426758,21.932069778442383
Maryland,Wicomico,8250,20843,17887,17576,12.77960205078125,32.28669738769531,27.707727432250977,27.225975036621094
Maryland,Worcester,3417,12527,12002,11440,8.675671577453613,31.80571746826172,30.47275733947754,29.045854568481445
Maryland,Baltimore city,62652,123310,102488,135188,14.789041519165039,29.107398986816406,24.192352294921875,31.91120719909668
Massachusetts,Barnstable,7525,39331,46979,72020,4.537095546722412,23.714088439941406,28.32534408569336,43.4234733581543
Massachusetts,Berkshire,8016,27188,26268,31156,8.653970718383789,29.351816177368164,28.35859489440918,33.635616302490234
Massachusetts,Bristol,56196,117579,106466,112574,14.305971145629883,29.932411193847656,27.103343963623047,28.658273696899414
Massachusetts,Dukes,662,3032,3368,5762,5.162195682525635,23.643169403076172,26.263256072998047,44.93137741088867
Massachusetts,Essex,58243,136027,132312,216380,10.72690200805664,25.052766799926758,24.36855697631836,39.851776123046875
Massachusetts,Franklin,3572,15124,14626,19824,6.7211079597473145,28.457456588745117,27.520416259765625,37.301021575927734
Massachusetts,Hampden,45075,97330,88909,86136,14.19908618927002,30.65994644165039,28.007246017456055,27.13372230529785
Massachusetts,Hampshire,5257,22669,23815,48392,5.2500176429748535,22.638891220092773,23.783369064331055,48.32772445678711
Massachusetts,Middlesex,73690,213958,203445,632232,6.5599894523620605,19.04684829711914,18.110965728759766,56.282196044921875
Massachusetts,Nantucket,358,1625,1881,4328,4.3701171875,19.83642578125,22.96142578125,52.83203125
Massachusetts,Norfolk,29865,94532,103634,263397,6.0771870613098145,19.23618507385254,21.08833885192871,53.598289489746094
Massachusetts,Plymouth,25364,99923,98761,135077,7.0627217292785645,27.824016571044922,27.500452041625977,37.61280822753906
Massachusetts,Suffolk,75529,122379,100517,254858,13.651061058044434,22.118698120117188,18.167375564575195,46.0628662109375
Massachusetts,Worcester,52592,157828,151168,206929,9.25073528289795,27.761350631713867,26.589881896972656,36.398033142089844
Michigan,Alcona,907,3346,2818,1443,10.65304183959961,39.29997634887695,33.098426818847656,16.94855499267578
Michigan,Alger,707,3161,1906,1218,10.111556053161621,45.20880889892578,27.25972557067871,17.41990852355957
Michigan,Allegan,7147,29818,23970,17818,9.075209617614746,37.86268615722656,30.436935424804688,22.62516975402832
Michigan,Alpena,1721,7122,8505,3807,8.13519287109375,33.66579818725586,40.20326232910156,17.995746612548828
Michigan,Antrim,1456,5507,5458,5035,8.340971946716309,31.54789161682129,31.26718521118164,28.843950271606445
Michigan,Arenac,1312,4770,3875,1433,11.518876075744629,41.878841400146484,34.02107238769531,12.581212043762207
Michigan,Baraga,673,2534,2048,987,10.781800270080566,40.59596252441406,32.80999755859375,15.812239646911621
Michigan,Barry,3111,15988,14334,8924,7.344712734222412,37.745826721191406,33.84092330932617,21.06853675842285
Michigan,Bay,7120,25805,27304,14413,9.538865089416504,34.57168960571289,36.57994079589844,19.30950355529785
Michigan,Benzie,893,4146,4228,4020,6.720854759216309,31.203432083129883,31.820575714111328,30.255136489868164
Michigan,Berrien,11107,30220,36383,29919,10.319709777832031,28.07793426513672,33.80408477783203,27.798269271850586
Michigan,Branch,3290,12583,10074,4367,10.853071212768555,41.508872985839844,33.23217010498047,14.405884742736816
Michigan,Calhoun,8159,33557,30246,19175,8.9524564743042,36.82039260864258,33.187400817871094,21.039752960205078
Michigan,Cass,4527,12192,13008,7048,12.309992790222168,33.152957916259766,35.371856689453125,19.165193557739258
Michigan,Charlevoix,1153,5727,6405,5991,5.981531620025635,29.710521697998047,33.227848052978516,31.08009910583496
Michigan,Cheboygan,1925,7411,6122,4028,9.878887176513672,38.032432556152344,31.41742706298828,20.67125129699707
Michigan,Chippewa,2591,8882,9024,5530,9.955046653747559,34.1260986328125,34.671688079833984,21.24716567993164
Michigan,Clare,3477,8217,7928,2835,15.482922554016113,36.589927673339844,35.30302429199219,12.624126434326172
Michigan,Clinton,2956,14425,19212,17290,5.485960483551025,26.770967483520508,35.655029296875,32.088043212890625
Michigan,Crawford,1055,3460,3924,2030,10.077371597290039,33.049957275390625,37.48208999633789,19.390581130981445
Michigan,Delta,1563,8942,10417,5546,5.905243873596191,33.7841911315918,39.35696029663086,20.953603744506836
Michigan,Dickinson,933,6166,6705,4786,5.018827438354492,33.16836929321289,36.067779541015625,25.745023727416992
Michigan,Eaton,4387,21255,29812,21311,5.714844226837158,27.688400268554688,38.83540725708008,27.761348724365234
Michigan,Emmet,1481,5941,8617,8052,6.147523880004883,24.660661697387695,35.7685432434082,33.42327117919922
